customer,treatment,converted,pageviews,bounce
61325,yes,FALSE,1,TRUE
67869,no,FALSE,1,TRUE
50913,yes,FALSE,1,TRUE
85317,no,FALSE,1,TRUE
51800,yes,FALSE,1,TRUE
74457,no,FALSE,6,FALSE
58600,yes,FALSE,1,TRUE
76063,no,TRUE,10,FALSE
40086,no,FALSE,1,TRUE
29267,yes,FALSE,1,TRUE
43449,yes,TRUE,13,FALSE
94008,yes,FALSE,1,TRUE
41633,no,FALSE,1,TRUE
49159,no,FALSE,1,TRUE
93870,no,FALSE,1,TRUE
49613,yes,FALSE,1,TRUE
43685,no,FALSE,1,TRUE
60662,yes,FALSE,1,TRUE
56978,yes,FALSE,1,TRUE
25473,no,FALSE,1,TRUE
23903,no,FALSE,1,TRUE
70282,no,FALSE,1,TRUE
49794,yes,FALSE,1,TRUE
23343,no,FALSE,1,TRUE
76951,no,FALSE,1,TRUE
52132,yes,FALSE,1,TRUE
43203,yes,FALSE,1,TRUE
85665,yes,FALSE,1,TRUE
45422,no,FALSE,1,TRUE
81698,yes,FALSE,1,TRUE
99691,no,FALSE,1,TRUE
64909,yes,FALSE,1,TRUE
50196,no,FALSE,1,TRUE
44293,yes,TRUE,8,FALSE
52364,no,FALSE,1,TRUE
12621,no,FALSE,1,TRUE
14694,no,FALSE,1,TRUE
19511,no,FALSE,1,TRUE
19246,no,FALSE,1,TRUE
62584,no,FALSE,1,TRUE
59625,yes,FALSE,1,TRUE
15384,no,FALSE,1,TRUE
20169,yes,FALSE,1,TRUE
97682,no,FALSE,1,TRUE
97654,no,FALSE,1,TRUE
17788,no,TRUE,6,FALSE
96057,no,FALSE,1,TRUE
55694,yes,FALSE,1,TRUE
76270,no,FALSE,1,TRUE
96306,no,FALSE,1,TRUE
78382,yes,FALSE,1,TRUE
49283,no,FALSE,1,TRUE
30343,yes,FALSE,1,TRUE
68459,no,FALSE,1,TRUE
92228,no,FALSE,1,TRUE
99087,yes,FALSE,1,TRUE
22167,yes,FALSE,1,TRUE
28508,no,FALSE,1,TRUE
62250,yes,FALSE,1,TRUE
42892,yes,FALSE,1,TRUE
83774,yes,FALSE,1,TRUE
62671,yes,FALSE,1,TRUE
74059,yes,FALSE,1,TRUE
43490,yes,FALSE,1,TRUE
39984,yes,FALSE,1,TRUE
24155,no,TRUE,11,FALSE
56606,no,FALSE,1,TRUE
52739,no,FALSE,1,TRUE
42464,no,FALSE,1,TRUE
83305,no,FALSE,1,TRUE
50327,no,FALSE,1,TRUE
85229,yes,FALSE,1,TRUE
49102,yes,FALSE,1,TRUE
58115,no,FALSE,1,TRUE
13648,no,FALSE,1,TRUE
97815,yes,TRUE,10,FALSE
31125,yes,FALSE,1,TRUE
72776,yes,FALSE,1,TRUE
66510,no,FALSE,1,TRUE
42800,yes,FALSE,1,TRUE
73892,yes,FALSE,1,TRUE
44141,yes,TRUE,12,FALSE
92245,no,FALSE,1,TRUE
43807,no,TRUE,7,FALSE
36519,no,FALSE,1,TRUE
59043,yes,FALSE,1,TRUE
23979,yes,FALSE,1,TRUE
79377,yes,FALSE,1,TRUE
26074,yes,FALSE,1,TRUE
55103,no,FALSE,1,TRUE
17228,yes,FALSE,1,TRUE
53036,yes,FALSE,1,TRUE
48833,no,FALSE,1,TRUE
18508,no,TRUE,15,FALSE
92867,yes,FALSE,1,TRUE
46217,yes,FALSE,1,TRUE
21082,yes,FALSE,1,TRUE
42465,yes,FALSE,8,FALSE
21003,no,FALSE,1,TRUE
75014,yes,FALSE,1,TRUE
90267,no,FALSE,1,TRUE
47381,no,FALSE,1,TRUE
66106,no,FALSE,1,TRUE
26374,no,FALSE,1,TRUE
84092,no,FALSE,1,TRUE
81855,yes,FALSE,1,TRUE
58780,yes,FALSE,1,TRUE
29671,no,FALSE,1,TRUE
19829,no,FALSE,1,TRUE
97408,no,TRUE,9,FALSE
17624,yes,FALSE,1,TRUE
11188,no,FALSE,1,TRUE
70232,no,FALSE,1,TRUE
65335,yes,FALSE,1,TRUE
65415,yes,FALSE,1,TRUE
34675,yes,FALSE,1,TRUE
94779,no,FALSE,1,TRUE
88566,no,TRUE,12,FALSE
81616,no,TRUE,5,FALSE
46077,yes,FALSE,1,TRUE
24280,yes,FALSE,1,TRUE
85440,yes,FALSE,1,TRUE
54810,no,FALSE,1,TRUE
55584,no,FALSE,1,TRUE
97723,yes,FALSE,1,TRUE
44383,no,FALSE,1,TRUE
19311,yes,FALSE,1,TRUE
63642,yes,FALSE,1,TRUE
98146,no,FALSE,1,TRUE
67585,yes,FALSE,1,TRUE
42108,no,FALSE,1,TRUE
32066,yes,TRUE,4,FALSE
34757,no,FALSE,1,TRUE
66154,yes,TRUE,9,FALSE
18983,no,FALSE,1,TRUE
32681,no,FALSE,1,TRUE
81747,no,FALSE,1,TRUE
96173,yes,FALSE,1,TRUE
63529,no,FALSE,1,TRUE
88411,no,FALSE,1,TRUE
46828,no,FALSE,1,TRUE
70450,yes,FALSE,1,TRUE
40286,no,FALSE,1,TRUE
39976,yes,FALSE,1,TRUE
46630,yes,FALSE,1,TRUE
95325,no,FALSE,1,TRUE
49201,yes,FALSE,1,TRUE
12482,yes,FALSE,1,TRUE
13713,no,FALSE,1,TRUE
46284,no,FALSE,1,TRUE
61662,no,TRUE,7,FALSE
65445,no,FALSE,1,TRUE
90530,no,FALSE,1,TRUE
82469,no,FALSE,1,TRUE
21075,no,FALSE,1,TRUE
47096,yes,FALSE,1,TRUE
52118,yes,FALSE,1,TRUE
55223,no,FALSE,1,TRUE
32375,yes,FALSE,1,TRUE
16473,yes,FALSE,1,TRUE
89179,no,FALSE,1,TRUE
28465,no,FALSE,1,TRUE
71913,yes,FALSE,1,TRUE
40027,yes,FALSE,1,TRUE
11164,no,TRUE,8,FALSE
38061,no,FALSE,1,TRUE
95241,yes,FALSE,1,TRUE
52807,no,FALSE,1,TRUE
35691,yes,FALSE,1,TRUE
91232,yes,FALSE,1,TRUE
68126,no,FALSE,1,TRUE
30758,yes,TRUE,9,FALSE
93638,yes,FALSE,1,TRUE
50791,no,FALSE,1,TRUE
17973,yes,FALSE,1,TRUE
93509,yes,FALSE,1,TRUE
26687,no,FALSE,1,TRUE
89138,no,TRUE,7,FALSE
14420,yes,FALSE,1,TRUE
88510,no,FALSE,1,TRUE
13228,no,FALSE,1,TRUE
90181,no,FALSE,1,TRUE
93835,no,FALSE,1,TRUE
97109,no,FALSE,1,TRUE
15851,yes,FALSE,1,TRUE
76813,no,FALSE,1,TRUE
56554,yes,FALSE,1,TRUE
25193,yes,FALSE,1,TRUE
50723,no,TRUE,12,FALSE
26183,no,FALSE,1,TRUE
37563,yes,FALSE,1,TRUE
58832,no,FALSE,1,TRUE
70854,no,FALSE,1,TRUE
82590,yes,FALSE,1,TRUE
63794,no,FALSE,1,TRUE
88950,yes,FALSE,1,TRUE
93902,yes,FALSE,1,TRUE
77321,yes,FALSE,1,TRUE
22026,no,TRUE,7,FALSE
49726,no,TRUE,8,FALSE
41871,yes,FALSE,1,TRUE
12434,no,FALSE,1,TRUE
43282,no,FALSE,1,TRUE
82002,yes,FALSE,1,TRUE
43078,yes,FALSE,1,TRUE
28041,no,FALSE,1,TRUE
66858,yes,FALSE,1,TRUE
17051,yes,FALSE,1,TRUE
32799,no,FALSE,1,TRUE
20129,no,FALSE,1,TRUE
84398,no,FALSE,1,TRUE
80797,yes,FALSE,1,TRUE
39744,no,FALSE,1,TRUE
38008,no,FALSE,1,TRUE
27759,yes,TRUE,8,FALSE
99614,no,FALSE,1,TRUE
30579,yes,FALSE,7,FALSE
60356,yes,FALSE,1,TRUE
80422,yes,FALSE,1,TRUE
92970,no,FALSE,1,TRUE
13721,no,FALSE,1,TRUE
28271,yes,TRUE,8,FALSE
98434,no,FALSE,1,TRUE
87360,no,FALSE,1,TRUE
28031,no,FALSE,1,TRUE
57694,no,FALSE,1,TRUE
21178,yes,FALSE,1,TRUE
50243,yes,FALSE,1,TRUE
27048,no,FALSE,1,TRUE
37057,no,FALSE,1,TRUE
21878,yes,FALSE,1,TRUE
96604,no,FALSE,1,TRUE
47416,yes,TRUE,8,FALSE
99104,no,FALSE,1,TRUE
55065,yes,FALSE,1,TRUE
79480,yes,FALSE,1,TRUE
44120,yes,TRUE,13,FALSE
22333,no,FALSE,1,TRUE
20266,no,FALSE,1,TRUE
16215,no,FALSE,1,TRUE
73290,yes,FALSE,1,TRUE
27554,yes,FALSE,1,TRUE
20925,yes,FALSE,1,TRUE
20272,yes,FALSE,1,TRUE
74332,no,TRUE,13,FALSE
28431,yes,FALSE,1,TRUE
31532,yes,FALSE,1,TRUE
50102,no,FALSE,1,TRUE
64726,yes,FALSE,1,TRUE
62614,no,FALSE,1,TRUE
61348,yes,FALSE,1,TRUE
42229,no,FALSE,1,TRUE
25458,no,FALSE,1,TRUE
73462,no,FALSE,1,TRUE
13992,yes,FALSE,1,TRUE
77074,yes,FALSE,1,TRUE
89288,no,FALSE,1,TRUE
35602,no,FALSE,1,TRUE
55950,no,FALSE,1,TRUE
11948,no,FALSE,1,TRUE
20874,no,FALSE,1,TRUE
27537,no,FALSE,1,TRUE
52244,no,TRUE,11,FALSE
63262,yes,FALSE,1,TRUE
22130,yes,FALSE,1,TRUE
44795,no,FALSE,1,TRUE
40975,no,TRUE,4,FALSE
90938,yes,TRUE,8,FALSE
17143,yes,FALSE,1,TRUE
72734,yes,FALSE,1,TRUE
28663,no,FALSE,1,TRUE
75148,yes,FALSE,1,TRUE
45045,no,FALSE,1,TRUE
38358,yes,FALSE,1,TRUE
20021,yes,FALSE,1,TRUE
59939,yes,FALSE,1,TRUE
37704,no,FALSE,1,TRUE
70866,yes,FALSE,1,TRUE
14630,no,FALSE,1,TRUE
61178,no,FALSE,1,TRUE
46254,yes,FALSE,1,TRUE
32118,no,TRUE,8,FALSE
78948,yes,FALSE,1,TRUE
43164,no,FALSE,1,TRUE
46766,no,TRUE,4,FALSE
83251,no,FALSE,1,TRUE
88177,no,FALSE,1,TRUE
64155,yes,FALSE,1,TRUE
33550,yes,FALSE,1,TRUE
51719,no,FALSE,1,TRUE
71738,yes,FALSE,1,TRUE
95712,yes,FALSE,1,TRUE
28407,no,FALSE,1,TRUE
68316,yes,FALSE,1,TRUE
13029,yes,TRUE,14,FALSE
81490,yes,FALSE,1,TRUE
39834,no,FALSE,1,TRUE
17341,yes,FALSE,1,TRUE
72872,yes,TRUE,9,FALSE
52208,no,FALSE,1,TRUE
68180,yes,FALSE,1,TRUE
25061,yes,FALSE,1,TRUE
94780,yes,FALSE,1,TRUE
55304,yes,FALSE,1,TRUE
36592,no,TRUE,3,FALSE
10007,yes,FALSE,1,TRUE
60523,yes,FALSE,1,TRUE
56453,no,TRUE,11,FALSE
29954,no,FALSE,1,TRUE
92394,yes,FALSE,1,TRUE
50620,no,TRUE,6,FALSE
58166,no,TRUE,10,FALSE
38614,no,FALSE,1,TRUE
78823,yes,FALSE,1,TRUE
11667,no,FALSE,1,TRUE
88709,yes,FALSE,1,TRUE
57361,yes,FALSE,1,TRUE
74855,no,FALSE,1,TRUE
27450,no,FALSE,1,TRUE
26924,no,FALSE,1,TRUE
40158,yes,FALSE,1,TRUE
93163,yes,FALSE,1,TRUE
60327,no,TRUE,8,FALSE
15641,no,FALSE,1,TRUE
46423,yes,FALSE,1,TRUE
62890,yes,FALSE,1,TRUE
53743,yes,FALSE,1,TRUE
65686,yes,FALSE,1,TRUE
77801,yes,FALSE,1,TRUE
62487,yes,FALSE,1,TRUE
33461,no,FALSE,1,TRUE
48188,yes,FALSE,1,TRUE
94915,yes,FALSE,1,TRUE
39167,no,FALSE,1,TRUE
82028,no,FALSE,1,TRUE
68673,no,FALSE,1,TRUE
77795,no,FALSE,1,TRUE
61786,yes,FALSE,1,TRUE
36859,no,FALSE,1,TRUE
91777,yes,FALSE,1,TRUE
43696,no,FALSE,1,TRUE
50038,no,FALSE,1,TRUE
49779,no,TRUE,9,FALSE
86528,yes,FALSE,1,TRUE
80251,yes,FALSE,1,TRUE
14310,no,FALSE,1,TRUE
21567,yes,FALSE,1,TRUE
78733,yes,FALSE,1,TRUE
16651,yes,FALSE,1,TRUE
28092,yes,FALSE,1,TRUE
50836,no,FALSE,1,TRUE
69969,no,FALSE,1,TRUE
82432,no,FALSE,1,TRUE
52584,yes,FALSE,1,TRUE
47596,yes,FALSE,1,TRUE
57111,yes,FALSE,1,TRUE
28326,yes,FALSE,1,TRUE
76337,no,TRUE,9,FALSE
29889,yes,TRUE,13,FALSE
93733,yes,FALSE,1,TRUE
84579,yes,FALSE,1,TRUE
53094,no,FALSE,1,TRUE
89007,no,TRUE,10,FALSE
89859,yes,TRUE,13,FALSE
68182,yes,FALSE,1,TRUE
47506,no,FALSE,1,TRUE
33426,no,FALSE,1,TRUE
47268,yes,FALSE,1,TRUE
44349,yes,FALSE,1,TRUE
17420,yes,FALSE,1,TRUE
95472,yes,FALSE,1,TRUE
91296,yes,FALSE,1,TRUE
79701,yes,FALSE,1,TRUE
52254,no,FALSE,1,TRUE
12431,no,FALSE,1,TRUE
57459,yes,FALSE,1,TRUE
17558,no,TRUE,14,FALSE
89114,no,FALSE,1,TRUE
95497,no,FALSE,1,TRUE
46276,no,FALSE,1,TRUE
51569,no,FALSE,1,TRUE
15263,no,FALSE,1,TRUE
46931,no,FALSE,1,TRUE
42327,no,FALSE,1,TRUE
99569,no,FALSE,1,TRUE
24662,no,FALSE,1,TRUE
99043,yes,FALSE,1,TRUE
91638,yes,FALSE,1,TRUE
21421,no,FALSE,1,TRUE
71327,no,FALSE,1,TRUE
10954,yes,FALSE,1,TRUE
11913,yes,FALSE,1,TRUE
69442,yes,TRUE,10,FALSE
20018,no,FALSE,1,TRUE
71364,no,FALSE,1,TRUE
49586,no,TRUE,9,FALSE
31876,yes,FALSE,1,TRUE
45405,no,FALSE,1,TRUE
63478,yes,FALSE,1,TRUE
92060,yes,TRUE,8,FALSE
43776,no,FALSE,1,TRUE
93066,no,FALSE,1,TRUE
23944,no,FALSE,1,TRUE
15401,yes,FALSE,1,TRUE
80942,no,FALSE,1,TRUE
63998,no,FALSE,1,TRUE
83188,no,FALSE,1,TRUE
30137,no,FALSE,1,TRUE
98743,yes,TRUE,10,FALSE
32709,yes,FALSE,1,TRUE
37458,no,FALSE,1,TRUE
54670,no,FALSE,1,TRUE
74928,no,FALSE,1,TRUE
33207,no,FALSE,1,TRUE
47490,no,FALSE,1,TRUE
46540,no,FALSE,1,TRUE
81919,no,FALSE,1,TRUE
43510,yes,FALSE,1,TRUE
74908,no,FALSE,1,TRUE
47181,yes,FALSE,1,TRUE
48820,yes,FALSE,1,TRUE
39019,yes,FALSE,1,TRUE
68331,no,FALSE,1,TRUE
87012,yes,FALSE,1,TRUE
78937,yes,TRUE,10,FALSE
44147,no,TRUE,16,FALSE
31112,no,FALSE,1,TRUE
35017,yes,FALSE,1,TRUE
80516,no,FALSE,1,TRUE
47335,no,FALSE,1,TRUE
78113,no,FALSE,1,TRUE
31683,yes,FALSE,1,TRUE
97982,yes,FALSE,1,TRUE
87418,yes,TRUE,6,FALSE
52870,no,FALSE,1,TRUE
97397,yes,FALSE,1,TRUE
91294,yes,FALSE,1,TRUE
62407,yes,FALSE,1,TRUE
68060,yes,FALSE,1,TRUE
97100,yes,FALSE,1,TRUE
87993,no,FALSE,1,TRUE
35460,no,FALSE,1,TRUE
45532,no,FALSE,1,TRUE
98621,no,FALSE,1,TRUE
30914,no,TRUE,6,FALSE
66487,yes,FALSE,1,TRUE
94110,no,FALSE,1,TRUE
86223,no,FALSE,1,TRUE
14150,no,FALSE,1,TRUE
97569,yes,FALSE,1,TRUE
22453,no,FALSE,1,TRUE
64394,no,FALSE,1,TRUE
82749,no,TRUE,8,FALSE
22906,yes,FALSE,1,TRUE
79889,no,FALSE,1,TRUE
49122,yes,FALSE,1,TRUE
69543,no,FALSE,1,TRUE
45853,no,TRUE,11,FALSE
52925,no,FALSE,1,TRUE
88118,no,FALSE,1,TRUE
38870,yes,FALSE,1,TRUE
58146,yes,FALSE,1,TRUE
41362,no,FALSE,1,TRUE
31863,yes,FALSE,1,TRUE
91546,no,FALSE,1,TRUE
42351,no,FALSE,1,TRUE
73188,yes,FALSE,1,TRUE
52930,no,FALSE,1,TRUE
85454,no,FALSE,1,TRUE
78955,no,FALSE,1,TRUE
86260,yes,FALSE,1,TRUE
45120,yes,FALSE,1,TRUE
49891,yes,TRUE,15,FALSE
64004,yes,FALSE,1,TRUE
97169,no,FALSE,1,TRUE
41595,yes,TRUE,5,FALSE
11864,yes,FALSE,1,TRUE
12251,yes,TRUE,6,FALSE
74002,yes,FALSE,1,TRUE
37123,no,FALSE,1,TRUE
69635,no,FALSE,1,TRUE
65137,yes,FALSE,1,TRUE
84927,yes,FALSE,1,TRUE
46199,yes,TRUE,11,FALSE
83986,yes,FALSE,1,TRUE
43436,yes,FALSE,1,TRUE
80772,yes,FALSE,1,TRUE
59504,yes,FALSE,1,TRUE
18545,no,FALSE,1,TRUE
82574,no,FALSE,1,TRUE
59440,no,FALSE,1,TRUE
47641,no,FALSE,1,TRUE
13405,no,FALSE,1,TRUE
28304,yes,TRUE,13,FALSE
44394,yes,FALSE,1,TRUE
68518,yes,FALSE,1,TRUE
57273,yes,FALSE,1,TRUE
29462,no,FALSE,1,TRUE
68339,no,FALSE,1,TRUE
90062,no,FALSE,1,TRUE
60721,no,FALSE,1,TRUE
15871,no,FALSE,1,TRUE
26134,yes,FALSE,1,TRUE
35988,no,FALSE,1,TRUE
86661,no,FALSE,1,TRUE
50642,yes,FALSE,1,TRUE
91502,yes,FALSE,1,TRUE
45894,no,FALSE,1,TRUE
19758,no,FALSE,1,TRUE
90033,yes,FALSE,1,TRUE
90625,yes,FALSE,1,TRUE
60509,yes,FALSE,1,TRUE
77431,no,FALSE,1,TRUE
73919,yes,FALSE,1,TRUE
36872,no,FALSE,1,TRUE
24261,no,FALSE,1,TRUE
77713,no,FALSE,1,TRUE
88496,yes,FALSE,1,TRUE
75846,yes,FALSE,1,TRUE
34174,yes,FALSE,1,TRUE
10334,yes,FALSE,1,TRUE
69002,no,TRUE,8,FALSE
46521,no,FALSE,1,TRUE
56137,yes,FALSE,1,TRUE
73828,no,FALSE,1,TRUE
74175,no,FALSE,1,TRUE
76447,no,FALSE,1,TRUE
72598,no,FALSE,1,TRUE
19861,yes,FALSE,1,TRUE
91823,no,FALSE,1,TRUE
70627,yes,FALSE,1,TRUE
49762,yes,FALSE,1,TRUE
96162,no,FALSE,1,TRUE
41198,no,FALSE,1,TRUE
12776,no,FALSE,1,TRUE
52950,no,FALSE,1,TRUE
21607,no,FALSE,1,TRUE
53885,yes,FALSE,1,TRUE
96228,yes,FALSE,1,TRUE
88584,yes,FALSE,1,TRUE
96366,no,FALSE,1,TRUE
43756,yes,FALSE,1,TRUE
50413,no,FALSE,1,TRUE
80926,yes,FALSE,1,TRUE
42605,no,FALSE,1,TRUE
31726,no,FALSE,1,TRUE
55556,yes,FALSE,1,TRUE
53273,yes,FALSE,1,TRUE
28232,yes,FALSE,1,TRUE
32496,no,FALSE,1,TRUE
90667,yes,TRUE,15,FALSE
99708,no,TRUE,17,FALSE
63403,yes,FALSE,1,TRUE
19563,no,FALSE,1,TRUE
55369,no,FALSE,1,TRUE
27745,no,FALSE,1,TRUE
82538,no,FALSE,1,TRUE
57933,yes,FALSE,1,TRUE
91443,no,FALSE,1,TRUE
70589,no,FALSE,1,TRUE
49178,yes,FALSE,1,TRUE
79989,no,FALSE,1,TRUE
53522,yes,FALSE,1,TRUE
50966,no,FALSE,1,TRUE
66111,yes,FALSE,1,TRUE
94426,no,FALSE,1,TRUE
83836,yes,FALSE,1,TRUE
10626,no,FALSE,1,TRUE
20972,no,FALSE,1,TRUE
23166,yes,FALSE,1,TRUE
88367,no,FALSE,1,TRUE
81652,yes,TRUE,6,FALSE
82483,no,FALSE,1,TRUE
17535,no,FALSE,1,TRUE
57991,yes,FALSE,1,TRUE
46839,no,FALSE,1,TRUE
18192,no,FALSE,1,TRUE
43494,no,FALSE,1,TRUE
13863,no,FALSE,1,TRUE
14784,no,FALSE,1,TRUE
68094,no,FALSE,1,TRUE
82480,no,TRUE,12,FALSE
50938,yes,TRUE,11,FALSE
97223,yes,FALSE,1,TRUE
88054,yes,FALSE,1,TRUE
72027,yes,FALSE,1,TRUE
84223,no,FALSE,1,TRUE
43170,no,FALSE,1,TRUE
89990,no,FALSE,13,FALSE
96747,yes,FALSE,1,TRUE
10741,no,FALSE,1,TRUE
17830,no,FALSE,1,TRUE
27747,yes,FALSE,1,TRUE
23763,no,TRUE,8,FALSE
87957,no,FALSE,1,TRUE
30970,no,FALSE,1,TRUE
83270,yes,FALSE,1,TRUE
15524,no,FALSE,1,TRUE
94684,no,FALSE,1,TRUE
29229,no,TRUE,10,FALSE
19096,no,FALSE,1,TRUE
87213,no,TRUE,7,FALSE
76821,yes,FALSE,1,TRUE
22788,yes,TRUE,7,FALSE
33938,no,FALSE,1,TRUE
34026,no,FALSE,1,TRUE
69453,yes,FALSE,1,TRUE
12243,yes,FALSE,1,TRUE
52972,no,TRUE,14,FALSE
45985,yes,FALSE,1,TRUE
49156,yes,FALSE,1,TRUE
82732,no,FALSE,1,TRUE
36174,no,FALSE,1,TRUE
16768,yes,FALSE,1,TRUE
86863,no,FALSE,1,TRUE
57960,yes,FALSE,1,TRUE
68599,yes,FALSE,1,TRUE
63648,yes,FALSE,1,TRUE
49058,yes,FALSE,1,TRUE
87810,yes,FALSE,1,TRUE
21771,no,FALSE,1,TRUE
34167,no,FALSE,1,TRUE
90815,yes,FALSE,1,TRUE
75901,no,FALSE,1,TRUE
96716,yes,FALSE,1,TRUE
71172,yes,FALSE,1,TRUE
91938,yes,FALSE,1,TRUE
25126,no,FALSE,1,TRUE
76295,yes,FALSE,1,TRUE
18971,yes,FALSE,1,TRUE
24141,no,FALSE,1,TRUE
60073,no,FALSE,1,TRUE
49154,no,TRUE,3,FALSE
27032,yes,FALSE,1,TRUE
10639,no,FALSE,1,TRUE
57554,no,FALSE,1,TRUE
65474,yes,FALSE,1,TRUE
17608,no,FALSE,1,TRUE
63044,yes,FALSE,1,TRUE
22870,no,FALSE,1,TRUE
59607,yes,FALSE,1,TRUE
57884,yes,FALSE,1,TRUE
78505,no,FALSE,1,TRUE
48728,yes,FALSE,1,TRUE
78398,no,FALSE,1,TRUE
33585,no,FALSE,1,TRUE
87785,no,FALSE,1,TRUE
81071,no,FALSE,1,TRUE
40112,no,TRUE,9,FALSE
69917,yes,FALSE,1,TRUE
20636,yes,FALSE,1,TRUE
51547,yes,FALSE,1,TRUE
13685,no,FALSE,1,TRUE
24744,no,FALSE,1,TRUE
19183,no,FALSE,1,TRUE
37035,no,FALSE,1,TRUE
33315,yes,FALSE,1,TRUE
86273,yes,FALSE,1,TRUE
82866,yes,FALSE,1,TRUE
65545,no,FALSE,1,TRUE
89008,no,FALSE,1,TRUE
61436,no,FALSE,6,FALSE
54525,no,FALSE,1,TRUE
55005,no,FALSE,1,TRUE
60497,no,FALSE,1,TRUE
73585,no,FALSE,1,TRUE
60365,no,FALSE,1,TRUE
24323,yes,FALSE,1,TRUE
44244,no,FALSE,1,TRUE
45890,no,FALSE,1,TRUE
58921,yes,FALSE,1,TRUE
99117,no,FALSE,1,TRUE
38912,yes,TRUE,6,FALSE
94302,no,FALSE,1,TRUE
30804,yes,FALSE,1,TRUE
80903,yes,TRUE,6,FALSE
46859,no,FALSE,1,TRUE
75585,no,FALSE,1,TRUE
54446,no,FALSE,1,TRUE
46653,yes,FALSE,1,TRUE
17426,no,FALSE,1,TRUE
64905,no,FALSE,1,TRUE
74624,yes,FALSE,1,TRUE
73546,yes,FALSE,1,TRUE
91877,yes,FALSE,1,TRUE
29863,no,TRUE,7,FALSE
87489,no,FALSE,1,TRUE
12872,no,FALSE,1,TRUE
59831,yes,FALSE,1,TRUE
82769,no,FALSE,1,TRUE
75658,no,FALSE,1,TRUE
43062,yes,FALSE,1,TRUE
21594,no,FALSE,1,TRUE
46568,no,FALSE,1,TRUE
46956,no,FALSE,1,TRUE
41450,no,FALSE,1,TRUE
57504,no,FALSE,1,TRUE
22901,no,FALSE,1,TRUE
59203,yes,FALSE,1,TRUE
63032,no,FALSE,1,TRUE
91106,no,FALSE,1,TRUE
93000,no,FALSE,1,TRUE
75784,yes,TRUE,10,FALSE
39698,yes,FALSE,1,TRUE
81134,yes,FALSE,1,TRUE
56009,no,FALSE,1,TRUE
77330,yes,FALSE,1,TRUE
17733,yes,FALSE,1,TRUE
55884,no,FALSE,1,TRUE
91982,yes,FALSE,1,TRUE
91736,yes,FALSE,1,TRUE
55815,no,FALSE,1,TRUE
10715,yes,FALSE,1,TRUE
35638,no,FALSE,1,TRUE
35100,yes,TRUE,20,FALSE
94796,yes,FALSE,1,TRUE
90466,yes,TRUE,13,FALSE
87631,no,FALSE,1,TRUE
66209,no,FALSE,1,TRUE
83209,yes,FALSE,1,TRUE
73400,yes,FALSE,1,TRUE
28967,no,FALSE,1,TRUE
47855,no,FALSE,1,TRUE
64632,yes,TRUE,8,FALSE
94951,no,TRUE,10,FALSE
78370,yes,FALSE,1,TRUE
18491,no,FALSE,1,TRUE
22142,no,FALSE,1,TRUE
64286,no,FALSE,1,TRUE
93390,no,TRUE,10,FALSE
33930,yes,FALSE,1,TRUE
98151,yes,FALSE,1,TRUE
74306,no,FALSE,1,TRUE
48033,yes,FALSE,1,TRUE
29259,no,TRUE,13,FALSE
20838,no,FALSE,1,TRUE
59955,yes,FALSE,1,TRUE
14078,yes,FALSE,1,TRUE
10075,no,FALSE,1,TRUE
53927,no,TRUE,7,FALSE
40460,yes,FALSE,1,TRUE
51261,yes,FALSE,1,TRUE
88864,yes,FALSE,1,TRUE
43254,yes,FALSE,1,TRUE
46940,no,FALSE,1,TRUE
52867,no,FALSE,1,TRUE
38548,yes,FALSE,1,TRUE
14056,no,FALSE,1,TRUE
34052,yes,FALSE,1,TRUE
96044,no,FALSE,1,TRUE
63825,yes,TRUE,7,FALSE
12299,no,FALSE,1,TRUE
90373,no,FALSE,1,TRUE
87750,yes,FALSE,1,TRUE
12346,yes,FALSE,1,TRUE
10097,yes,FALSE,1,TRUE
71677,yes,FALSE,1,TRUE
39779,no,TRUE,5,FALSE
31376,no,FALSE,1,TRUE
14446,yes,FALSE,1,TRUE
40901,yes,FALSE,1,TRUE
49967,no,FALSE,1,TRUE
94496,no,FALSE,1,TRUE
17150,no,FALSE,1,TRUE
12133,no,FALSE,1,TRUE
50763,no,FALSE,1,TRUE
51309,no,TRUE,11,FALSE
27911,yes,FALSE,1,TRUE
39324,yes,FALSE,1,TRUE
62697,yes,FALSE,1,TRUE
85063,yes,TRUE,13,FALSE
90954,no,FALSE,1,TRUE
44306,yes,FALSE,1,TRUE
74783,yes,FALSE,1,TRUE
85170,no,FALSE,1,TRUE
12880,no,FALSE,1,TRUE
33357,yes,FALSE,1,TRUE
63997,no,TRUE,9,FALSE
43186,no,FALSE,1,TRUE
91099,yes,FALSE,1,TRUE
62566,no,FALSE,1,TRUE
42952,no,FALSE,1,TRUE
93229,yes,FALSE,1,TRUE
36770,yes,FALSE,1,TRUE
28904,yes,FALSE,1,TRUE
12932,no,FALSE,1,TRUE
79045,yes,FALSE,1,TRUE
57380,no,FALSE,1,TRUE
64878,yes,FALSE,1,TRUE
27246,no,FALSE,1,TRUE
73800,no,TRUE,7,FALSE
91132,yes,TRUE,5,FALSE
53665,no,FALSE,1,TRUE
69200,yes,FALSE,1,TRUE
92319,yes,FALSE,1,TRUE
25242,yes,FALSE,1,TRUE
76286,yes,FALSE,1,TRUE
25243,yes,FALSE,1,TRUE
94376,no,TRUE,4,FALSE
96257,yes,FALSE,1,TRUE
